time,latitude,longitude,depth,mag,Year
2002-09-20T21:52:01.030Z,34.288,33.248,25,3.3,2002
2002-09-14T08:08:34.000Z,38.399,31.284,11,3,2002
2002-09-13T02:56:29.030Z,35.04,33.206,50,3.3,2002
2002-09-08T19:57:51.800Z,35.237,37.232,9.8,4.2,2002
2002-08-31T18:23:20.600Z,35.135,31.818,25,3.2,2002
2002-08-24T15:26:30.530Z,39.447,40.297,10,4,2002
2002-08-23T15:58:08.050Z,35.361,33.427,25,3,2002
2002-08-22T19:50:39.280Z,34.828,34.156,25,3.5,2002
2002-08-15T14:15:55.250Z,34.922,32.665,25,3.3,2002
2002-08-05T04:57:13.180Z,38.61,31.173,10,4.2,2002
2002-07-30T12:20:23.610Z,37.698,29.184,8.5,4.4,2002
2002-07-28T14:44:31.480Z,35.395,31.335,25,3.4,2002
2002-07-18T14:16:00.000Z,36.232,31.734,33,3.6,2002
2002-07-15T18:10:50.750Z,34.788,33.167,20,3.5,2002
2002-07-15T06:53:48.750Z,35.428,31.324,33,4.1,2002
2002-07-08T09:42:03.980Z,37.104,30.851,124.4,4.5,2002
2002-06-30T06:19:25.300Z,34.905,33.842,20,3.5,2002
2002-06-30T01:59:16.830Z,35.74,31.668,62,3.7,2002
2002-06-28T10:47:57.380Z,38.546,31.226,33,4.3,2002
2002-06-26T21:31:19.960Z,38.603,31.258,10,4,2002
2002-06-26T04:31:16.930Z,36.034,31.479,34,4.1,2002
2002-06-20T03:54:08.680Z,34.591,33.258,10,3.6,2002
2002-06-20T02:55:48.410Z,34.749,33.157,8,3.9,2002
2002-06-20T02:50:05.790Z,34.675,33.175,11,3.6,2002
2002-06-18T14:58:38.880Z,39.719,39.509,10,4.3,2002
2002-05-31T10:02:07.270Z,34.592,32.062,33,4,2002
2002-05-25T18:43:25.650Z,34.921,32.978,57.5,3.8,2002
2002-05-23T01:08:00.770Z,37.394,36.341,8.5,4.3,2002
2002-05-13T11:42:49.910Z,38.603,31.256,10,4.4,2002
2002-05-01T20:51:13.520Z,36.454,30.42,76.3,3.8,2002
2002-04-25T22:34:48.760Z,35.195,32.63,78,4.2,2002
2002-04-23T11:10:12.800Z,36.23,29.01,57,3.9,2002
2002-04-10T02:20:56.830Z,36.314,30.886,64.2,3.9,2002
2002-04-03T22:57:54.010Z,37.764,30.51,49.2,4.3,2002
2002-03-26T19:11:23.230Z,35.349,31.282,10,4.3,2002
2002-03-25T18:33:55.190Z,34.699,33.463,33,4,2002
2002-02-26T16:30:42.480Z,38.687,30.981,10,4.3,2002
2002-02-24T19:41:48.930Z,38.447,31.13,10,4.4,2002
2002-02-21T18:39:52.570Z,38.549,31.015,10,3.9,2002
2002-02-21T18:04:09.790Z,38.675,30.914,33,4.2,2002
2002-02-17T06:23:25.720Z,38.548,30.875,33,3.9,2002
2002-02-14T22:41:41.540Z,35.66,31.577,58.6,4.1,2002
2002-02-14T20:31:41.560Z,35.222,33.725,25,3.2,2002
2002-02-14T03:04:55.370Z,35.745,32.457,25,3.2,2002
2002-02-04T13:06:30.010Z,40.015,35.699,10,4.1,2002
2002-02-03T20:31:08.980Z,38.476,31.082,10,3.8,2002
2002-02-03T14:40:56.390Z,38.587,31.315,10,4.3,2002
2002-02-03T12:15:16.740Z,38.419,30.797,10,3.4,2002
2002-02-03T11:54:35.530Z,38.589,31.171,10,4.8,2002
2002-02-03T11:39:55.380Z,38.551,31.181,10,5.3,2002
2002-02-03T10:15:41.660Z,38.512,30.874,10,4,2002
2002-02-03T10:00:15.730Z,38.581,31.219,10,4.3,2002
2002-02-03T09:55:59.090Z,38.625,30.763,10,4,2002
2002-02-03T09:54:58.140Z,38.515,31.222,10,3.3,2002
2002-02-03T09:38:28.100Z,38.587,30.842,10,3.8,2002
2002-02-03T09:26:43.350Z,38.632,30.902,10,6,2002
2002-02-03T08:23:33.480Z,38.557,31.027,10,3.5,2002
2002-02-03T07:57:43.720Z,38.608,31.21,10,3.8,2002
2002-02-03T07:14:36.420Z,38.701,30.872,10,5.5,2002
2002-02-03T07:11:28.410Z,38.573,31.271,5,6.5,2002
2002-01-31T10:16:30.650Z,34.623,31.962,25,3,2002
2002-01-31T00:43:29.590Z,34.579,34.005,25,3,2002
2002-01-26T07:51:43.740Z,34.861,32.647,10,3.2,2002
2002-01-26T07:47:20.990Z,34.858,32.654,10,3.1,2002
2002-01-17T23:17:58.170Z,34.515,32.016,25,3,2002
2002-01-17T02:48:36.910Z,37.501,31.395,33,4.2,2002
2002-01-08T14:17:52.460Z,36.247,30.026,33,3.7,2002
2001-12-31T06:05:05.820Z,34.524,31.915,25,3.4,2001
2001-12-31T03:40:58.910Z,34.424,31.949,25,3.3,2001
2001-12-26T14:12:03.040Z,34.385,32.027,25,3.4,2001
2001-12-10T20:13:07.690Z,34.983,31.795,10,3.1,2001
2001-11-29T19:36:45.380Z,39.723,41.495,33,4.3,2001
2001-11-27T08:53:27.480Z,37.861,39.633,10,4.1,2001
2001-11-25T00:51:10.350Z,34.578,33.149,10,3.8,2001
2001-11-17T02:44:01.910Z,34.345,32.097,25,3.2,2001
2001-11-12T13:59:16.140Z,36.879,34.801,33,4.2,2001
2001-11-10T13:17:37.010Z,34.864,32.444,4,3.3,2001
2001-11-10T04:38:18.840Z,34.944,32.488,10,3.4,2001
2001-11-10T02:23:53.580Z,34.91,32.3,33,4.1,2001
2001-11-05T01:43:33.470Z,36.482,31.245,119.5,4.1,2001
2001-10-31T12:33:52.810Z,37.249,36.136,10,5.1,2001
2001-10-30T21:49:06.630Z,36.276,29.991,10,3.3,2001
2001-10-30T21:00:09.600Z,35.776,29.7,51.1,4.5,2001
2001-10-26T20:28:01.030Z,35.651,32.418,26,3.4,2001
2001-10-18T15:50:30.890Z,36.899,35.207,33,4.7,2001
2001-10-15T03:36:24.440Z,34.672,33.071,4,3,2001
2001-10-15T00:27:20.860Z,34.743,33.03,4,3.1,2001
2001-10-08T18:48:16.150Z,34.446,31.999,25,3.1,2001
2001-10-08T18:45:56.050Z,34.434,32.004,25,3.3,2001
2001-10-08T18:14:14.490Z,34.469,32,25,3.1,2001
2001-09-25T15:42:18.620Z,38.537,40.679,33,3.6,2001
2001-09-25T11:53:33.080Z,36.028,32.323,33,4.4,2001
2001-09-20T10:16:37.500Z,35.349,31.436,9,3.5,2001
2001-09-18T10:35:12.400Z,39.743,29.377,13,3,2001
2001-09-17T18:41:24.830Z,36.013,31.026,10,4.1,2001
2001-09-16T05:39:37.820Z,34.744,33.39,15,3.7,2001
2001-09-08T19:19:25.200Z,34.423,32.215,25,3.5,2001
2001-09-05T16:29:09.690Z,35.755,31.096,25,3.4,2001
2001-09-02T21:42:29.310Z,38.6,39.841,33,4.3,2001
2001-09-02T19:27:40.090Z,38.995,31.551,33,4.1,2001
2001-09-02T00:03:24.850Z,35.198,33.904,10,4.4,2001
2001-09-01T19:22:42.230Z,35.08,33.746,33,4.4,2001
2001-08-31T18:11:22.780Z,34.416,32.057,25,3.1,2001
2001-08-31T16:31:03.210Z,34.544,32.047,25,3,2001
2001-08-28T05:11:14.090Z,34.672,33.972,56.9,4,2001
2001-08-21T13:48:25.220Z,34.775,33.102,23,3,2001
2001-08-19T14:35:27.700Z,35.454,31.23,33,4,2001
2001-08-15T09:23:31.600Z,34.527,32.048,25,3.7,2001
2001-08-13T07:31:40.700Z,40.372,33.822,10,3.3,2001
2001-08-12T19:16:12.400Z,40.339,33.915,10,3.1,2001
2001-08-12T18:38:03.000Z,40.245,33.769,5,3.8,2001
2001-08-12T18:31:28.250Z,40.219,33.811,10,4.4,2001
2001-08-08T23:36:02.100Z,37.011,36.145,10,3.8,2001
2001-07-31T23:41:10.000Z,34.387,33.572,20,3,2001
2001-07-31T22:55:30.930Z,34.435,33.517,25,3.2,2001
2001-07-28T00:31:52.120Z,34.945,33.806,25,3.3,2001
2001-07-26T18:09:06.170Z,35.855,31.058,25,3.3,2001
2001-07-18T07:12:44.630Z,34.674,33.764,10,3.4,2001
2001-07-10T21:42:08.840Z,39.832,41.623,33,5.4,2001
2001-06-26T19:28:40.380Z,39.718,41.837,10,4.3,2001
2001-06-25T18:28:34.660Z,37.174,36.311,5,3.9,2001
2001-06-25T13:28:46.510Z,37.238,36.206,5,5.5,2001
2001-06-23T13:37:12.520Z,35.742,34.17,25,3.8,2001
2001-06-21T12:04:25.960Z,34.678,33.46,12,3.2,2001
2001-06-10T22:51:36.030Z,34.452,31.928,25,3.5,2001
2001-06-10T14:23:36.170Z,35.018,29.396,33,3.6,2001
2001-06-09T14:54:23.930Z,34.348,31.947,15,3,2001
2001-06-05T07:28:03.000Z,37.941,29.666,10,3.1,2001
2001-06-05T05:12:01.500Z,38.95,31.112,5,3,2001
2001-06-04T12:07:58.400Z,37.018,30.907,10,3.2,2001
2001-06-04T11:24:24.200Z,35.892,31.909,10,3.3,2001
2001-06-01T16:09:07.200Z,37.841,29.362,7,3.1,2001
2001-05-29T14:15:54.940Z,39.845,41.959,33,4.7,2001
2001-05-29T13:14:30.350Z,39.797,41.655,33,4.8,2001
2001-05-19T06:11:42.440Z,35.924,29.264,33,4.2,2001
2001-05-19T05:54:28.660Z,34.689,32.165,10,3.3,2001
2001-05-19T02:35:41.200Z,34.615,31.999,33,3.8,2001
2001-05-15T13:40:55.200Z,34.607,32.093,33,3.8,2001
2001-05-11T19:06:53.570Z,37.367,30.305,10,3.9,2001
2001-05-11T12:30:34.730Z,38.52,40.647,33,3.8,2001
2001-04-29T12:17:34.650Z,36.527,35.658,33,3.5,2001
2001-04-28T12:24:25.380Z,34.545,31.928,25,3.2,2001
2001-04-28T11:22:32.080Z,34.534,31.92,25,3.3,2001
2001-04-28T07:06:43.670Z,34.555,32.167,15,3.6,2001
2001-04-24T14:47:12.220Z,35.988,30.598,71.4,3.6,2001
2001-04-24T08:10:52.700Z,36.08,29.18,59,3.9,2001
2001-04-23T00:38:58.210Z,34.858,32.641,33,4,2001
2001-04-21T20:37:14.710Z,34.644,33.182,25,3,2001
2001-04-21T00:18:03.700Z,39.994,35.735,8,3,2001
2001-04-19T20:49:26.200Z,39.072,29.492,6,3.5,2001
2001-04-18T10:51:44.700Z,40.193,38.045,10,3.1,2001
2001-04-17T16:56:35.800Z,37.334,29.952,10,3.1,2001
2001-04-17T16:55:28.300Z,36.922,29.596,5,3.2,2001
2001-04-17T12:32:16.300Z,36.743,33.547,11,3.5,2001
2001-04-16T09:40:24.500Z,38.839,31.256,10,3,2001
2001-04-07T04:09:35.060Z,40.051,35.74,8.6,4.4,2001
2001-04-06T04:12:58.610Z,34.678,34.117,25,3.3,2001
2001-03-30T15:30:49.890Z,38.694,30.935,10,4.4,2001
2001-03-28T03:16:44.120Z,38.459,31.322,5.5,3.5,2001
2001-03-22T06:21:20.970Z,38.724,30.93,33,4.4,2001
2001-03-17T02:41:02.400Z,36.54,29.49,21,3.7,2001
2001-03-11T19:21:45.510Z,38.594,33.798,12,4,2001
2001-03-07T14:19:19.110Z,35.124,30.689,10,3.7,2001
2001-02-27T21:44:09.600Z,38.553,41.41,10,3.2,2001
2001-02-27T14:42:58.800Z,36.705,35.167,11,3.4,2001
2001-02-26T10:09:40.200Z,37.615,29.748,14,3,2001
2001-02-26T03:03:15.200Z,37.707,38.539,10,3.1,2001
2001-02-25T14:46:01.700Z,36.521,31.115,9,3,2001
2001-02-25T11:25:36.800Z,38.565,39.249,10,3.3,2001
2001-02-24T23:51:04.400Z,37.375,30.584,10,3.1,2001
2001-02-24T10:24:53.000Z,38.651,36.232,10,3.2,2001
2001-02-19T14:25:58.100Z,37.234,30.465,10,3.3,2001
2001-02-19T04:12:45.000Z,38.905,31.245,10,3.1,2001
2001-02-18T00:07:15.490Z,38.19,39.266,8.8,4.3,2001
2001-02-02T09:51:41.600Z,37.698,30.244,33,4.4,2001
2001-01-23T04:54:09.270Z,35.966,32.267,25,3.4,2001
2001-01-17T12:09:53.950Z,37.056,36.127,10,4.5,2001
2001-01-14T05:59:12.200Z,37.015,29.185,10,3.3,2001
2001-01-14T03:04:01.900Z,37.591,38.474,15,3.1,2001
2001-01-13T20:02:20.900Z,40.37,32.178,9,3,2001
2001-01-10T21:52:50.700Z,38.53,31.25,10,3.3,2001
2001-01-10T03:53:24.200Z,36.968,31.326,11,3.5,2001
2001-01-08T09:40:03.100Z,39.998,38.006,10,3.1,2001
2001-01-03T04:37:54.020Z,38.185,29.478,7.9,3.1,2001
2001-01-03T04:28:11.600Z,38.195,29.74,10,3.4,2001
2000-12-28T14:57:30.350Z,35.746,30.948,25,3.3,2000
2000-12-24T11:30:47.500Z,38.615,40.259,10,4.6,2000
2000-12-16T19:44:52.840Z,34.725,33.547,25,3,2000
2000-12-15T16:44:47.660Z,38.457,31.351,10,6,2000
2000-12-15T16:44:43.440Z,38.541,31.207,10,5,2000
2000-12-15T00:02:51.580Z,38.649,31.632,4.7,3.4,2000
2000-12-13T13:50:07.700Z,35.102,32.301,20,3.1,2000
2000-12-13T13:37:08.820Z,35.078,32.387,15,3,2000
2000-11-27T15:01:57.240Z,34.766,33.096,10,3.1,2000
2000-11-26T17:20:35.420Z,37.935,29.033,10,4,2000
2000-11-26T17:08:33.250Z,37.925,29.053,10,4,2000
2000-11-26T16:09:39.640Z,34.505,31.807,25,3,2000
2000-11-26T14:18:25.540Z,34.874,33.678,25,3.3,2000
2000-11-24T08:19:18.390Z,34.454,32.041,25,3.1,2000
2000-11-15T09:21:27.210Z,34.445,31.997,25,3.3,2000
2000-11-08T05:58:58.600Z,34.792,33.066,10,3.3,2000
2000-11-06T14:56:35.260Z,36.657,32.294,25,3.7,2000
2000-10-28T19:12:14.500Z,34.485,31.997,25,3.3,2000
2000-10-28T18:29:55.880Z,35.765,31.208,25,3.3,2000
2000-10-25T09:01:32.960Z,37.897,29.116,9.7,3.1,2000
2000-10-19T23:20:33.400Z,37.936,29.025,10,3,2000
2000-10-19T18:16:47.960Z,34.788,33.247,67,3.8,2000
2000-10-18T14:13:58.260Z,34.973,34.346,15,3.2,2000
2000-10-16T04:10:22.100Z,37.097,29.202,11,3.1,2000
2000-10-12T01:39:07.800Z,39.008,29.611,5.4,3.1,2000
2000-10-11T03:26:36.980Z,37.905,29.025,5.3,3.1,2000
2000-10-10T02:20:27.350Z,36.172,31.576,25,3.1,2000
2000-10-06T09:59:03.630Z,37.994,29.096,33,3.6,2000
2000-10-04T02:33:57.010Z,37.918,29.046,8.3,4.6,2000
2000-09-30T05:37:25.600Z,36.968,30.515,13,3,2000
2000-09-23T14:24:18.870Z,39.725,30.837,33,3.6,2000
2000-09-22T10:41:54.890Z,37.306,33.219,25,3.6,2000
2000-09-21T21:08:42.600Z,36.202,29.326,5,3,2000
2000-09-21T03:26:51.460Z,37.064,33.213,33,3.9,2000
2000-09-21T01:37:51.500Z,37.084,36.795,10,3.7,2000
2000-09-21T01:33:26.700Z,37.861,29.208,10,3,2000
2000-09-21T01:11:23.800Z,37.905,29.14,5,3.2,2000
2000-09-18T23:18:14.500Z,35.943,31.159,10,3.6,2000
2000-09-16T09:34:33.900Z,39.02,29.606,9,3.2,2000
2000-09-11T03:45:31.880Z,34.407,31.971,33,3.7,2000
2000-09-11T01:25:00.400Z,36.255,33.708,25,3,2000
2000-09-08T07:50:13.940Z,34.426,31.997,25,3.1,2000
2000-09-03T09:07:38.230Z,34.282,31.954,10,3.8,2000
2000-09-01T13:28:31.410Z,34.81,32.937,33,3.6,2000
2000-08-22T11:40:12.850Z,40.168,32.023,10,4.4,2000
2000-08-19T21:26:15.580Z,39.703,41.134,33,4.1,2000
2000-08-08T04:57:38.580Z,34.308,31.977,25,3.8,2000
2000-08-08T04:56:12.440Z,34.334,31.953,25,3.6,2000
2000-08-02T05:30:53.710Z,35.536,32.056,20,3.7,2000
2000-07-29T07:36:58.240Z,34.715,32.957,0,3.1,2000
2000-07-25T07:05:34.200Z,39.859,29.478,9.5,3.2,2000
2000-07-24T00:04:03.320Z,36.599,31.503,107.6,4.1,2000
2000-07-15T22:04:58.980Z,35.035,29.421,33,3.2,2000
2000-07-14T12:57:56.950Z,34.415,32.096,25,3,2000
2000-07-06T03:36:19.420Z,37.702,36.558,10,3.9,2000
2000-07-03T16:49:51.800Z,34.456,32.067,25,3,2000
2000-06-23T01:13:56.300Z,35.439,31.205,10,3.8,2000
2000-06-21T18:27:32.250Z,37.704,29.349,16.2,3.3,2000
2000-06-21T17:19:28.250Z,37.794,29.327,14.9,3.3,2000
2000-06-17T20:59:44.950Z,34.263,32.109,25,3.5,2000
2000-06-13T15:08:28.850Z,34.555,31.887,25,3.5,2000
2000-06-11T22:44:02.120Z,36.337,31.989,33,3.5,2000
2000-06-11T09:06:33.100Z,35.365,33.3,20,3,2000
2000-06-09T11:48:26.760Z,40.433,33.532,10,3.8,2000
2000-06-08T03:09:14.670Z,34.347,32.134,25,3,2000
2000-06-08T01:58:28.690Z,34.401,32.114,25,3.8,2000
2000-06-07T23:07:48.180Z,34.416,32.125,25,3,2000
2000-06-05T08:15:27.730Z,37.844,29.155,1.2,3.9,2000
2000-05-27T07:49:31.180Z,36.144,35.107,33,4.4,2000
2000-05-22T19:48:51.140Z,38.245,39.425,10,4.4,2000
2000-05-15T17:47:09.710Z,34.358,32.015,25,3.1,2000
2000-05-14T22:19:28.080Z,37.93,32.335,33,3.8,2000
2000-05-12T03:01:44.470Z,37.049,36.085,10,4.7,2000
2000-05-09T15:08:15.000Z,34.535,32.327,25,3.9,2000
2000-05-07T23:10:54.190Z,38.164,38.777,5.4,4.5,2000
2000-05-07T09:08:44.520Z,38.183,38.747,1.6,4.2,2000
2000-05-05T22:33:07.820Z,36.098,30.801,67.3,3.8,2000
2000-05-05T09:29:00.250Z,35.93,30.49,10,3.4,2000
2000-05-04T04:17:57.490Z,34.514,32.302,25,3.4,2000
2000-05-03T03:11:55.530Z,35.869,30.286,58.3,4.1,2000
2000-04-28T12:12:16.220Z,35.068,32.3,20,3,2000
2000-04-27T12:13:32.100Z,37.879,29.219,10,4.1,2000
2000-04-23T04:56:38.620Z,34.671,33.287,20,3.5,2000
2000-04-21T12:29:09.330Z,37.773,29.208,10,3.9,2000
2000-04-21T12:23:10.510Z,37.842,29.328,33,5.5,2000
2000-04-08T11:02:41.030Z,34.703,33.036,25,3.2,2000
2000-04-08T11:01:36.440Z,34.765,32.997,20,3.3,2000
2000-04-08T01:33:44.030Z,35.228,32.932,15,3.2,2000
2000-04-06T11:05:59.050Z,35.171,34.132,15,3.8,2000
2000-04-03T00:23:50.400Z,36.67,34.258,33,3.8,2000
2000-04-02T17:26:53.200Z,37.624,37.387,9,4.3,2000
2000-04-02T11:41:25.200Z,37.636,37.322,9,4.5,2000
2000-03-29T12:28:53.360Z,34.752,33.136,8,3.5,2000
2000-03-29T04:22:14.710Z,36.432,31.816,25,3.4,2000
2000-03-26T09:13:04.690Z,34.781,33.011,15,3,2000
2000-03-18T07:22:48.340Z,35.667,32.089,25,3,2000
2000-03-17T04:15:12.280Z,35.646,31.388,25,3.1,2000
2000-03-12T00:45:58.570Z,34.405,32.096,25,3,2000
2000-03-09T19:57:53.530Z,35.615,31.058,25,3.6,2000
2000-03-09T19:08:13.690Z,39.864,38.858,5,3.4,2000
2000-03-08T17:14:45.420Z,37.203,35.254,10,3.6,2000
2000-03-06T11:21:37.260Z,37.235,35.134,33,4,2000
2000-03-06T10:28:41.110Z,37.174,35.246,50.8,4,2000
2000-03-06T04:35:23.970Z,37.945,32.448,10,3.6,2000
2000-02-29T20:43:01.730Z,40.081,33.943,10,4.3,2000
2000-02-24T10:33:13.660Z,39.292,29.434,10.6,3.5,2000
2000-02-07T20:11:49.050Z,39.898,34.019,33,4.6,2000
2000-02-07T19:42:50.160Z,34.279,31.533,33,4.4,2000
2000-01-20T07:18:16.450Z,34.452,33.255,15,3,2000
2000-01-19T13:05:51.310Z,34.478,33.157,10,3,2000
2000-01-15T22:04:23.830Z,37.483,36.137,5,3.7,2000
2000-01-10T12:15:36.120Z,34.695,33.121,10,3,2000
2000-01-07T21:11:27.980Z,34.843,33.037,10,3.8,2000
2000-01-02T20:28:35.560Z,38.531,38.857,5.1,3.6,2000
1999-11-14T02:11:11.040Z,37.726,36.009,0.1,3.9,1999
1999-10-31T16:21:53.740Z,38.707,41.311,5,3.8,1999
1999-10-29T22:10:02.430Z,37.855,31.947,10,4.1,1999
1999-10-29T13:31:10.520Z,40.121,29.399,7.5,3,1999
1999-10-29T10:07:56.990Z,39.688,30.415,0.1,3,1999
1999-10-26T13:03:14.170Z,39.592,30.926,31.8,3.6,1999
1999-10-25T10:07:40.220Z,39.047,40.137,10,3.5,1999
1999-10-24T21:51:45.780Z,39.077,40.252,11.8,3.6,1999
1999-10-03T15:48:51.750Z,36.184,30.503,76.6,4.1,1999
1999-09-30T00:17:30.560Z,34.714,33.003,5,4,1999
1999-09-26T11:12:53.050Z,40.033,30.055,10,3.9,1999
1999-09-24T19:08:03.640Z,37.488,38.626,10,4.3,1999
1999-09-20T05:01:10.720Z,36.126,31.364,26.9,3.6,1999
1999-09-09T20:21:43.830Z,40.438,30.325,10,3.8,1999
1999-08-30T06:51:26.730Z,39.31,32.401,2.1,4.1,1999
1999-08-28T20:16:33.520Z,35.105,30.538,33,4.7,1999
1999-08-26T22:13:17.170Z,39.584,40.18,10,3.9,1999
1999-08-26T06:35:52.350Z,37.857,31.127,10,4.1,1999
1999-08-26T01:48:47.710Z,34.79,32.938,33,4.2,1999
1999-08-25T17:46:12.010Z,36.382,31.445,33,4.3,1999
1999-08-24T17:37:14.450Z,39.349,32.705,10,4.2,1999
1999-08-24T17:33:20.500Z,39.392,32.636,10,4.9,1999
1999-08-22T11:12:55.040Z,39.175,40.214,10,4.5,1999
1999-08-19T18:34:49.160Z,40.325,31.323,10,4,1999
1999-08-17T15:17:46.010Z,40.151,29.012,10,3.8,1999
1999-08-17T15:06:27.070Z,34.814,32.859,33,5.1,1999
1999-08-17T01:48:49.460Z,40.257,29.294,10,3.4,1999
1999-08-17T00:31:54.150Z,39.762,30.31,10,3.9,1999
1999-08-13T15:31:38.560Z,34.714,32.89,33,4.8,1999
1999-08-13T14:55:04.740Z,34.687,32.895,33,4,1999
1999-08-11T20:00:12.030Z,34.631,32.856,33,4.1,1999
1999-08-11T04:43:25.180Z,34.741,32.882,33,4.2,1999
1999-08-11T04:40:19.660Z,34.737,32.954,33,4.6,1999
1999-08-11T04:27:55.350Z,34.791,32.939,33,5.6,1999
1999-08-11T04:27:33.600Z,34.642,32.855,33,4.5,1999
1999-08-11T01:28:38.250Z,34.752,32.998,33,4.1,1999
1999-08-02T16:58:37.200Z,36.52,29.17,16,4.3,1999
1999-08-01T16:19:24.450Z,38.732,39.935,10,3.6,1999
1999-07-30T18:34:19.130Z,38.144,29.789,0.1,3.1,1999
1999-07-29T12:02:45.620Z,38.811,31.841,8.7,3.7,1999
1999-07-29T10:21:36.750Z,34.459,32.887,20,3,1999
1999-07-29T09:53:53.600Z,34.299,32.879,15,3.6,1999
1999-07-29T06:59:56.190Z,34.393,32.857,20,3,1999
1999-07-29T04:49:43.810Z,34.446,32.868,15,4.4,1999
1999-07-23T06:41:45.000Z,34.422,32.04,25,3.4,1999
1999-07-20T04:22:38.360Z,39.914,41.342,10,4.5,1999
1999-07-17T08:32:04.570Z,39.021,29.663,0.6,3.1,1999
1999-07-16T01:03:12.570Z,34.365,32.152,25,3.3,1999
1999-07-15T14:54:34.130Z,34.398,32.29,34.3,4.5,1999
1999-07-12T21:21:40.770Z,39.057,40.051,3.6,3.8,1999
1999-07-10T14:33:21.700Z,38.995,29.973,5,3,1999
1999-07-09T11:44:14.360Z,34.954,32.411,10,3.2,1999
1999-07-08T12:35:46.270Z,35.137,32.231,20,3.2,1999
1999-07-07T00:40:20.810Z,34.612,32.412,10,3,1999
1999-07-06T23:41:17.510Z,34.658,32.385,33,3.1,1999
1999-07-06T20:21:15.100Z,38.44,32.002,10,3.3,1999
1999-07-02T07:33:44.700Z,35.805,33.948,33,3.7,1999
1999-07-02T07:20:22.800Z,35.87,33.94,33,3.7,1999
1999-07-02T04:24:01.900Z,36.779,29.351,10,3,1999
1999-07-01T19:52:12.890Z,36.05,31.166,30.2,3.8,1999
1999-07-01T18:25:50.700Z,37.15,29.374,10,3.2,1999
1999-06-30T18:39:45.000Z,37.188,29.058,11,3.1,1999
1999-06-30T13:29:42.190Z,34.332,32.057,10,4.1,1999
1999-06-30T05:58:55.000Z,38.056,38.331,6,3.7,1999
1999-06-29T00:54:38.410Z,37.737,30.878,8.5,4.2,1999
1999-06-28T04:18:00.000Z,37.877,29.089,10,3,1999
1999-06-27T00:21:37.690Z,34.389,32.039,33,3.6,1999
1999-06-22T01:59:46.320Z,37.083,29.475,10,3.7,1999
1999-06-20T10:44:30.160Z,33.975,35.685,10,3.7,1999
1999-06-16T07:25:33.700Z,36.689,29.164,10,3.4,1999
1999-06-14T09:10:25.580Z,35.033,32.417,10,3.3,1999
1999-06-11T14:56:07.900Z,39.563,36.862,10,3.6,1999
1999-06-11T08:39:32.200Z,38.755,29.411,7,3.1,1999
1999-06-11T05:44:13.240Z,39.492,36.788,10,4.3,1999
1999-06-11T05:37:27.040Z,39.826,37.382,0.2,3.4,1999
1999-06-11T05:30:54.100Z,39.843,37.529,10,3.4,1999
1999-06-11T05:26:01.410Z,39.422,36.567,10,4.6,1999
1999-06-11T05:25:18.630Z,39.51,36.762,19.9,4.7,1999
1999-06-10T23:25:21.400Z,37.282,35.885,12,4.4,1999
1999-06-10T10:58:11.540Z,35.068,33.954,10.9,3.2,1999
1999-06-10T09:14:00.000Z,38.459,30.555,10,3.2,1999
1999-06-09T20:29:22.200Z,39.062,38.898,10,3.7,1999
1999-06-09T15:04:11.510Z,35.193,33.419,33,3,1999
1999-06-09T00:28:29.070Z,34.977,33.878,33,4.1,1999
1999-06-08T10:25:03.010Z,38.083,30.735,10,3.3,1999
1999-06-07T19:05:12.200Z,37.752,41.162,13,3.7,1999
1999-06-04T10:30:37.350Z,36.69,31.688,33,4,1999
1999-05-31T10:23:35.500Z,35.925,31.624,10,3.6,1999
1999-05-29T20:54:05.700Z,37.491,36.351,10,3.4,1999
1999-05-28T03:57:04.600Z,40.284,29.31,5,3,1999
1999-05-27T16:35:27.200Z,40.354,29.339,6,3.1,1999
1999-05-27T16:31:11.400Z,40.3,29.316,10,3.2,1999
1999-05-27T08:34:34.500Z,38.227,30.219,10,3,1999
1999-05-26T22:43:19.200Z,37.041,31.942,8,3.3,1999
1999-05-25T17:15:21.900Z,34.478,32.131,10,5.6,1999
1999-05-25T02:28:29.200Z,37.193,29.049,7,3,1999
1999-05-24T21:02:23.100Z,37.036,31.024,10,3.2,1999
1999-05-23T22:49:46.200Z,37.915,29.511,10,3.1,1999
1999-05-20T09:12:12.800Z,39.161,29.416,9,3.1,1999
1999-05-17T23:13:18.000Z,38.253,30.131,5,3.2,1999
1999-05-16T20:56:54.600Z,38.062,31.655,10,3.4,1999
1999-05-09T08:47:50.800Z,34.456,32.259,10,3.7,1999
1999-05-05T12:25:51.880Z,36.501,35.252,10,4,1999
1999-05-02T02:18:19.200Z,36.081,29.157,33,3.1,1999
1999-05-01T14:38:24.220Z,36.76,31.786,33,4.2,1999
1999-04-30T01:47:07.550Z,35.797,32.058,15,3.3,1999
1999-04-23T18:19:47.310Z,36.14,31.162,66.1,4.6,1999
1999-04-22T21:45:12.880Z,34.479,31.988,25,3.7,1999
1999-04-22T15:23:03.140Z,34.475,32.01,25,3.7,1999
1999-04-21T11:22:19.150Z,34.519,32.169,15,3.2,1999
1999-04-13T09:47:04.930Z,38.353,39.146,33,4.4,1999
1999-04-11T21:35:09.300Z,37.771,38.176,8,3.9,1999
1999-04-09T06:31:45.500Z,39.339,38.334,10,3.5,1999
